battery_id,cycle_number,start_time_iso,ambient_temperature,duration_s,v_start,v_end,v_min,v_max,v_mean,v_drop,v_std,voltage_slope,v_skew,dc_internal_resistance,i_mean,i_min,i_max,t_start,t_end,t_min,t_max,t_mean,temp_rise,temp_rise_rate,temp_std,energy_wh,re_electrolyte_ohms,rct_charge_transfer_ohms,capacity_ah,nominal_capacity_ah,soh_pct,soh_first_cycle_pct,eol_cycle_80,rul_80,eol_cycle_70,rul_70
B0006,154,2008-05-24T10:42:50,24.0,2838.16,4.1796,3.681,2.4577,4.1798,3.413,1.7219,0.2513,0.0001757,-0.4824,0.12872,-1.5916,-2.0149,0.0023,23.85,33.07,23.85,41.21,33.58,17.35,0.006114,4.472,4.2094,0.075796,0.103376,1.23212,2.0,61.606,60.536,63,0,109,0.0
B0006,155,2008-05-24T15:31:10,24.0,2829.84,4.1807,3.6816,2.4099,4.1808,3.4095,1.7708,0.2554,0.0001763,-0.5367,0.12922,-1.5901,-2.0149,0.001,23.75,33.06,23.75,41.28,33.56,17.53,0.006194,4.515,4.1867,0.076343,0.104594,1.22711,2.0,61.356,60.29,63,0,109,0.0
B0006,156,2008-05-24T20:21:13,24.0,2829.62,4.1814,3.6871,2.4794,4.1814,3.4138,1.7019,0.2522,0.0001747,-0.4493,0.12959,-1.5768,-2.0148,0.0009,23.72,32.81,23.72,41.16,33.51,17.44,0.006163,4.489,4.1525,0.075486,0.104157,1.22174,2.0,61.087,60.026,63,0,109,0.0
B0006,157,2008-05-25T01:06:49,24.0,2819.44,4.1804,3.6866,2.4346,4.1806,3.4109,1.7458,0.2554,0.0001751,-0.5068,0.1299,-1.5753,-2.0155,0.0012,23.76,32.86,23.76,41.23,33.54,17.47,0.006196,4.497,4.1299,0.075678,0.104989,1.2111,2.0,60.555,59.504,63,0,109,0.0
B0006,158,2008-05-25T05:57:17,24.0,2819.58,4.1813,3.6887,2.4257,4.1814,3.4106,1.7556,0.257,0.0001747,-0.5156,0.13023,-1.5685,-2.0148,0.0017,23.66,32.72,23.66,41.21,33.5,17.55,0.006225,4.508,4.109,0.076397,0.106256,1.20562,2.0,60.281,59.234,63,0,109,0.0
B0006,159,2008-05-25T10:51:37,24.0,2810.67,4.1819,3.6894,2.4179,4.1819,3.4097,1.764,0.2582,0.0001752,-0.5222,0.13042,-1.5671,-2.0146,0.0027,23.66,32.77,23.65,41.27,33.52,17.61,0.006266,4.528,4.0907,0.075541,0.103252,1.20089,2.0,60.045,59.002,63,0,109,0.0
B0006,160,2008-05-25T15:37:08,24.0,2811.49,4.1794,3.6916,2.4542,4.1796,3.4129,1.7253,0.2562,0.0001735,-0.4894,0.13017,-1.5538,-2.0148,0.0021,23.72,32.6,23.72,41.24,33.53,17.51,0.006229,4.495,4.0566,0.077586,0.104731,1.19059,2.0,59.53,58.496,63,0,109,0.0
B0006,161,2008-05-25T20:23:04,24.0,2802.42,4.1804,3.6925,2.4636,4.1806,3.4135,1.7168,0.2563,0.0001741,-0.4758,0.13067,-1.5522,-2.014,0.0031,23.76,32.62,23.75,41.24,33.57,17.48,0.006237,4.489,4.0383,0.079141,0.104106,1.18518,2.0,59.259,58.23,63,0,109,0.0
B0006,162,2008-05-26T01:13:02,24.0,2801.62,4.1814,3.6939,2.4704,4.1814,3.4144,1.711,0.2568,0.000174,-0.4693,0.1306,-1.5453,-2.014,0.002,23.81,32.55,23.81,41.28,33.6,17.48,0.006238,4.481,4.0185,0.077035,0.104303,1.17967,2.0,58.984,57.959,63,0,109,0.0
B0006,163,2008-05-26T06:01:08,24.0,2802.03,4.1808,3.6946,2.4358,4.1808,3.4124,1.7451,0.2599,0.0001735,-0.5145,0.13112,-1.5387,-2.0165,0.0039,23.71,32.43,23.71,41.28,33.54,17.57,0.00627,4.497,3.997,0.075587,0.10545,1.1746,2.0,58.73,57.71,63,0,109,0.0
B0006,164,2008-05-26T10:44:38,24.0,2793.39,4.1697,3.6963,2.4812,4.1697,3.4148,1.6885,0.2568,0.0001695,-0.486,0.13097,-1.517,-2.0193,0.0022,23.71,32.11,23.71,41.15,33.47,17.44,0.006244,4.459,3.9243,0.0768,0.105058,1.15382,2.0,57.691,56.689,63,0,109,0.0
B0006,165,2008-05-26T15:30:43,24.0,2793.39,4.1803,3.6972,2.4915,4.1803,3.4166,1.6887,0.2579,0.0001729,-0.4571,0.13137,-1.5239,-2.0146,0.002,23.79,32.3,23.79,41.26,33.58,17.47,0.006254,4.465,3.946,0.077734,0.105526,1.1644,2.0,58.22,57.209,63,0,109,0.0
B0006,166,2008-05-26T20:21:04,24.0,2792.49,4.1812,3.6967,2.409,4.1812,3.4121,1.7721,0.2637,0.0001735,-0.5562,0.13145,-1.5238,-2.0162,0.0004,23.8,32.42,23.8,41.46,33.66,17.66,0.006322,4.507,3.9393,0.076498,0.106684,1.1588,2.0,57.94,56.934,63,0,109,0.0
B0006,167,2008-05-27T15:52:41,24.0,2802.02,4.1575,3.6931,2.4758,4.1576,3.4197,1.6818,0.2529,0.0001658,-0.5605,0.12764,-1.5391,-2.0137,-0.0004,24.7,32.37,24.7,41.12,33.73,16.42,0.005859,4.167,4.0086,0.076934,0.105898,1.17497,2.0,58.749,57.729,63,0,109,0.0
B0006,168,2008-05-27T20:45:42,24.0,2820.39,4.1885,3.6918,2.416,4.1885,3.4235,1.7725,0.2619,0.0001761,-0.6013,0.12709,-1.5427,-2.0149,0.0032,24.91,32.19,24.91,41.36,33.89,16.45,0.005834,4.08,4.053,0.076934,0.105898,1.18568,2.0,59.284,58.254,63,0,109,0.0
